episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
367, -4155.380306005478, 2, 48.044944127992494, 96, 22733,                                         22733, 39.84123611450195, 138.56617736816406
368, 2436.6180137619376, 1, 16.020224109000992, 32, 22765,                                         22765, 45.45149230957031, 139.8632049560547
369, 2297.7805997133255, 1, 17.107233015005477, 34, 22799,                                         22799, 39.159297943115234, 139.6667022705078
370, 2313.299365758896, 1, 25.918776789010735, 52, 22851,                                         22851, 44.685916900634766, 139.65956115722656
371, 1696.915821582079, 1, 42.05530526599614, 84, 22935,                                         22935, 42.291778564453125, 139.28590393066406
372, -662.3326998949051, 5, 33.43109216398443, 67, 23002,                                         23002, 44.507625579833984, 140.46728515625
373, 1714.7878890149295, 1, 26.161025875015184, 52, 23054,                                         23054, 48.37445831298828, 134.58905029296875
374, -4603.7611083984375, 2, 55.055791822000174, 110, 23164,                                         23164, 47.09520721435547, 138.95779418945312
375, 2313.61223167181, 1, 17.52631500302232, 35, 23199,                                         23199, 42.38855743408203, 140.19949340820312
376, -3003.2034774422646, 2, 40.45803565697861, 81, 23280,                                         23280, 49.882667541503906, 137.20721435546875
377, 2338.158659093082, 1, 24.00636364001548, 48, 23328,                                         23328, 48.37066650390625, 138.48475646972656
378, 2079.725174307823, 1, 40.00236585299717, 80, 23408,                                         23408, 46.91876220703125, 139.26559448242188
379, -3227.4302513599396, 2, 19.558267596992664, 39, 23447,                                         23447, 41.239498138427734, 140.4677276611328
380, 2069.7081065550447, 1, 29.961524343991186, 60, 23507,                                         23507, 53.15017318725586, 140.9698944091797
381, 2423.9420362710953, 1, 20.527123083011247, 41, 23548,                                         23548, 46.433631896972656, 138.57327270507812
382, 1514.1126977205276, 1, 35.05761705597979, 70, 23618,                                         23618, 43.37440490722656, 138.4254913330078
383, 2072.6392511725426, 1, 16.10631199198542, 32, 23650,                                         23650, 47.061805725097656, 138.14630126953125
384, 2054.4842239022255, 1, 21.428112334979232, 43, 23693,                                         23693, 45.016082763671875, 140.8963623046875
385, 1993.0746375918388, 1, 47.94749425299233, 96, 23789,                                         23789, 46.40061950683594, 137.4248504638672
386, -3309.3478066921234, 2, 19.59273016601219, 39, 23828,                                         23828, 49.75602722167969, 138.51112365722656
387, 2398.3562431931496, 1, 19.99958499398781, 40, 23868,                                         23868, 47.80488204956055, 139.96798706054688
388, 2105.789545238018, 1, 14.988107951008715, 30, 23898,                                         23898, 46.017635345458984, 139.76014709472656
389, 2038.3368954658508, 1, 15.103592933999607, 30, 23928,                                         23928, 36.01514434814453, 139.90338134765625
390, 2122.8550222553313, 1, 48.04082990498864, 96, 24024,                                         24024, 44.99440002441406, 139.2916717529297
391, -2484.6560136675835, 2, 47.651777347986354, 95, 24119,                                         24119, 45.98422622680664, 135.53665161132812
392, 2364.4099191129208, 1, 14.952314057998592, 30, 24149,                                         24149, 50.640220642089844, 137.0873565673828
393, 2241.6210779100657, 1, 26.055528733995743, 52, 24201,                                         24201, 46.906009674072266, 137.12692260742188
394, 2243.667151682079, 1, 43.52782113701687, 87, 24288,                                         24288, 43.978736877441406, 136.06239318847656
395, -2399.854188680649, 2, 21.556445733003784, 43, 24331,                                         24331, 47.316402435302734, 138.64601135253906
396, 2013.645855665207, 1, 30.00371557599283, 60, 24391,                                         24391, 49.99947738647461, 135.55357360839844
397, -2229.8445732593536, 2, 16.066237807972357, 32, 24423,                                         24423, 46.244140625, 132.8602294921875
398, 2148.1233369717374, 1, 28.520130699005676, 57, 24480,                                         24480, 47.89645767211914, 136.25144958496094
399, -531.5521171689034, 5, 24.530635161005193, 49, 24529,                                         24529, 55.812740325927734, 134.60516357421875
400, 2121.5767045617104, 1, 36.47060870801215, 73, 24602,                                         24602, 47.28647232055664, 135.3096160888672
401, 1781.85098621808, 1, 60.56190995499492, 121, 24723,                                         24723, 44.83747863769531, 135.66575622558594
402, -2799.313490986824, 2, 45.07716513701598, 90, 24813,                                         24813, 46.25518798828125, 133.18833923339844
403, 2369.0464730262756, 1, 15.064154919993598, 30, 24843,                                         24843, 46.09428787231445, 135.5856170654297
404, 2386.324894607067, 1, 20.573193026997615, 41, 24884,                                         24884, 51.58546829223633, 134.56939697265625
405, 1941.8376491963863, 1, 47.47137203000602, 95, 24979,                                         24979, 46.239994049072266, 135.28765869140625
406, 1935.2913378849626, 1, 36.173620268993545, 72, 25051,                                         25051, 44.83426284790039, 135.94485473632812
407, 2408.950923383236, 1, 17.02797637801268, 34, 25085,                                         25085, 36.750221252441406, 132.78115844726562
408, 2197.073776245117, 1, 15.91472102701664, 32, 25117,                                         25117, 47.00841522216797, 136.04248046875
409, -2849.913207054138, 2, 16.539562505990034, 33, 25150,                                         25150, 43.951236724853516, 133.5727996826172
410, 2345.391271710396, 1, 14.992869730020175, 30, 25180,                                         25180, 50.84352493286133, 136.65016174316406
411, 2414.6867961883545, 1, 18.526696543995058, 37, 25217,                                         25217, 46.56988525390625, 132.39739990234375
412, 2266.425456641242, 1, 31.45351215300616, 63, 25280,                                         25280, 51.02280044555664, 136.62252807617188
413, 2334.028402209282, 1, 30.97494497898151, 62, 25342,                                         25342, 46.16457748413086, 133.96896362304688
414, 2254.7791751772165, 1, 28.544517481001094, 57, 25399,                                         25399, 49.172340393066406, 133.13674926757812
415, -2542.6677352190018, 2, 26.025703844992677, 52, 25451,                                         25451, 50.181556701660156, 135.0879669189453
416, 2397.123415261507, 1, 21.53685290098656, 43, 25494,                                         25494, 41.18724822998047, 135.423828125
417, 2226.505944170058, 1, 29.593700821016682, 59, 25553,                                         25553, 45.324607849121094, 134.65733337402344
418, 2420.6118926052004, 1, 19.488577361014904, 39, 25592,                                         25592, 45.52680969238281, 132.18406677246094
419, 2117.6609863080084, 1, 46.51245861299685, 93, 25685,                                         25685, 54.49024963378906, 134.0287322998047
420, 1829.874558955431, 1, 37.999033800995676, 76, 25761,                                         25761, 42.64231491088867, 131.65391540527344
421, -3312.7779932022095, 2, 17.113943520002067, 34, 25795,                                         25795, 40.123504638671875, 132.31187438964844
422, 2148.035554230213, 1, 27.992876143020112, 56, 25851,                                         25851, 50.344024658203125, 131.95663452148438
423, 2378.3549920916557, 1, 25.951419491000706, 52, 25903,                                         25903, 51.30461120605469, 131.26885986328125
424, 2134.4129461348057, 1, 15.997657937987242, 32, 25935,                                         25935, 39.26539993286133, 131.7722625732422
425, 1394.1010477542877, 1, 25.07034989100066, 50, 25985,                                         25985, 45.66188049316406, 133.35076904296875
426, 2297.1259361058474, 1, 39.532428392994916, 79, 26064,                                         26064, 52.99464797973633, 133.79104614257812
427, 2311.15962934494, 1, 39.4242783410009, 79, 26143,                                         26143, 48.0612907409668, 132.4686737060547
428, 2229.025493621826, 1, 14.99974880402442, 30, 26173,                                         26173, 51.132015228271484, 134.92938232421875
429, -2937.299651861191, 2, 16.081739724992076, 32, 26205,                                         26205, 55.656028747558594, 130.56336975097656
430, 2386.5793743040413, 1, 24.498765450000064, 49, 26254,                                         26254, 45.15497589111328, 130.23239135742188
431, -2489.3492302894592, 2, 37.06863915201393, 74, 26328,                                         26328, 45.186073303222656, 133.01803588867188
432, 2400.3148876465857, 1, 21.544726666994393, 43, 26371,                                         26371, 42.37653350830078, 129.6441192626953
433, 2051.639430463314, 1, 14.968583440990187, 30, 26401,                                         26401, 54.864261627197266, 132.66049194335938
434, 2024.4998349621892, 1, 41.478309800004354, 83, 26484,                                         26484, 53.08564376831055, 131.29847717285156
435, -2499.211303949356, 2, 25.525554336985806, 51, 26535,                                         26535, 45.088111877441406, 132.4363250732422
436, 2322.9645943641663, 1, 25.9480294729874, 52, 26587,                                         26587, 44.436439514160156, 130.85888671875
437, 2255.596046283841, 1, 23.004261638008757, 46, 26633,                                         26633, 45.04901885986328, 130.6241912841797
438, -2758.276263833046, 2, 15.550535710994154, 31, 26664,                                         26664, 49.54622268676758, 133.13278198242188
439, 1856.0777530670166, 1, 31.962887592002517, 64, 26728,                                         26728, 46.2924690246582, 129.5222930908203
440, -2936.2310308218002, 2, 32.02550567602157, 64, 26792,                                         26792, 47.169132232666016, 131.2141571044922
441, 2349.004940867424, 1, 15.122584022989031, 30, 26822,                                         26822, 50.873435974121094, 134.18174743652344
442, 2437.501797553734, 1, 16.999441944004502, 34, 26856,                                         26856, 46.16846466064453, 131.606201171875
443, -3150.5964720249176, 2, 14.9916687910154, 30, 26886,                                         26886, 53.42853927612305, 133.0208282470703
444, 2387.445672094822, 1, 22.515080279001268, 45, 26931,                                         26931, 54.491119384765625, 131.4869842529297
445, 2281.817432070151, 1, 15.553103771992028, 31, 26962,                                         26962, 49.60382843017578, 132.32879638671875
446, -749.3543604016304, 5, 23.984804703999544, 48, 27010,                                         27010, 45.49568176269531, 130.53733825683594
447, 2354.3760629296303, 1, 14.96581906999927, 30, 27040,                                         27040, 52.36250686645508, 132.11790466308594
448, 2362.9403457045555, 1, 22.480045255011646, 45, 27085,                                         27085, 42.20759582519531, 130.68963623046875
449, -3197.1407783031464, 2, 64.57730116299354, 129, 27214,                                         27214, 46.0681266784668, 131.2970428466797
450, -2343.191013753414, 2, 18.559605718997773, 37, 27251,                                         27251, 49.05276107788086, 132.0167999267578
451, 2341.6942952871323, 1, 23.081132726976648, 46, 27297,                                         27297, 48.013423919677734, 130.2703094482422
452, 1968.4133616387844, 1, 26.958508556999732, 54, 27351,                                         27351, 55.822532653808594, 129.83599853515625
453, 2164.632603837177, 1, 33.942420551000396, 68, 27419,                                         27419, 50.32807540893555, 131.6054229736328
454, 2224.385470241308, 1, 38.96947139900294, 78, 27497,                                         27497, 43.54452896118164, 128.49810791015625
455, 2235.2132284268737, 1, 38.03021827698103, 76, 27573,                                         27573, 57.031925201416016, 130.92430114746094
456, 2312.259684507735, 1, 37.53603764201398, 75, 27648,                                         27648, 47.25935363769531, 128.6791534423828
457, 1903.6333146840334, 1, 43.62124713900266, 87, 27735,                                         27735, 48.111507415771484, 129.8121795654297
458, 2156.8766525220126, 1, 36.04310241297935, 72, 27807,                                         27807, 42.34920120239258, 127.55228424072266
459, -2093.25335675478, 4, 80.90945806799573, 162, 27969,                                         27969, 47.59785079956055, 128.8082733154297
460, 2030.7327164262533, 1, 23.544121814979007, 47, 28016,                                         28016, 52.07625961303711, 130.96475219726562
461, 2264.2807153463364, 1, 30.125949421984842, 60, 28076,                                         28076, 41.84157180786133, 129.67567443847656
462, 1859.5875086821616, 1, 52.057033985998714, 104, 28180,                                         28180, 46.869136810302734, 127.98441314697266
463, 2232.905032083392, 1, 31.03558170198812, 62, 28242,                                         28242, 44.72626876831055, 126.08206176757812
464, 2298.6073533296585, 1, 24.506394677009666, 49, 28291,                                         28291, 47.385990142822266, 130.23272705078125
465, -2882.101546883583, 2, 26.008414138981607, 52, 28343,                                         28343, 52.293251037597656, 129.84881591796875
466, 2225.6018376350403, 1, 22.068558096012566, 44, 28387,                                         28387, 45.229331970214844, 128.45526123046875
467, 2192.497168123722, 1, 15.050184262974653, 30, 28417,                                         28417, 45.68131637573242, 128.9931182861328
468, 2259.407345607877, 1, 26.454981214017607, 53, 28470,                                         28470, 46.784759521484375, 127.23104858398438
469, -3533.8757791519165, 2, 15.080196013994282, 30, 28500,                                         28500, 40.28845977783203, 125.40969848632812
470, 2427.6082992106676, 1, 18.57048128999304, 37, 28537,                                         28537, 51.32113265991211, 129.2803192138672
471, 2360.6497679948807, 1, 20.987824412004557, 42, 28579,                                         28579, 43.554588317871094, 127.50467681884766
472, -2394.9639383256435, 2, 34.42279385501752, 69, 28648,                                         28648, 45.616432189941406, 126.82284545898438
473, 2313.349458396435, 1, 18.060577254975215, 36, 28684,                                         28684, 50.51128005981445, 130.3571014404297
474, -3285.136806488037, 2, 52.63043957401533, 105, 28789,                                         28789, 51.2802734375, 129.41502380371094
475, 2433.620658248663, 1, 16.517818191001425, 33, 28822,                                         28822, 44.8079948425293, 125.04369354248047
476, -2744.962696105242, 2, 45.06642463200842, 90, 28912,                                         28912, 54.67361068725586, 127.86579132080078
477, 2336.3042516112328, 1, 28.485735186986858, 57, 28969,                                         28969, 52.75126647949219, 128.03598022460938
478, 2219.3982947468758, 1, 15.059379466983955, 30, 28999,                                         28999, 57.98147964477539, 131.23199462890625
479, -2587.355888426304, 2, 42.082170312991366, 84, 29083,                                         29083, 48.85892105102539, 127.59730529785156
480, 1747.8566824793816, 1, 36.54692069001612, 73, 29156,                                         29156, 55.088863372802734, 127.7631607055664
481, 2002.2080326750875, 1, 17.501157872990007, 35, 29191,                                         29191, 41.992191314697266, 127.60107421875
482, 1584.2742595672607, 1, 35.572081095015164, 71, 29262,                                         29262, 42.23741149902344, 126.28028869628906
483, -3194.543809056282, 2, 18.455315017985413, 37, 29299,                                         29299, 49.28013610839844, 125.6540756225586
484, 2340.825122475624, 1, 17.497232155001257, 35, 29334,                                         29334, 49.49188232421875, 128.02008056640625
485, -2764.869807958603, 2, 39.59315066499403, 79, 29413,                                         29413, 52.08327865600586, 128.92575073242188
486, 2001.733210682869, 1, 31.536499344016192, 63, 29476,                                         29476, 50.46799850463867, 128.99688720703125
487, 2271.253395497799, 1, 25.071711479016813, 50, 29526,                                         29526, 41.948055267333984, 127.36784362792969
488, 1959.8774892501533, 1, 30.548974704986904, 61, 29587,                                         29587, 39.221946716308594, 127.97005462646484
489, -1494.0127954483032, 5, 23.99328471001354, 48, 29635,                                         29635, 41.60354995727539, 130.09619140625
490, 2135.884128779173, 1, 34.46608460502466, 69, 29704,                                         29704, 43.932212829589844, 128.50262451171875
491, 1489.7057842165232, 1, 29.49467134999577, 59, 29763,                                         29763, 45.32245635986328, 127.0516586303711
492, 2317.6190337389708, 1, 16.541876873990986, 33, 29796,                                         29796, 50.14302062988281, 126.05378723144531
493, 1865.6290842294693, 1, 29.482198679994326, 59, 29855,                                         29855, 45.664955139160156, 129.34214782714844
494, 2221.3265912532806, 1, 36.11207992397249, 72, 29927,                                         29927, 47.30550765991211, 128.40274047851562
495, -2350.4256860017776, 2, 19.498735492001288, 39, 29966,                                         29966, 49.58982849121094, 126.32975006103516
496, -2437.2091802358627, 2, 16.036106818006374, 32, 29998,                                         29998, 42.47583770751953, 126.96757507324219
497, -2298.5392976105213, 2, 22.476094579993514, 45, 30043,                                         30043, 53.266353607177734, 126.28947448730469
498, 2190.6006741523743, 1, 21.46162017399911, 43, 30086,                                         30086, 44.80205154418945, 125.32938385009766
499, -3193.114668250084, 2, 52.04848850501003, 104, 30190,                                         30190, 51.05023956298828, 124.66573333740234
500, 2428.2239284939133, 1, 19.519173829990905, 39, 30229,                                         30229, 42.70679473876953, 129.6404571533203
501, 1177.4602752923965, 1, 57.432056851976085, 115, 30344,                                         30344, 47.43851852416992, 125.50384521484375
502, -2488.73660582304, 2, 35.03704285400454, 70, 30414,                                         30414, 50.11572265625, 125.49597930908203
503, 2018.7192361233756, 1, 29.128421012981562, 58, 30472,                                         30472, 43.374149322509766, 126.45497131347656
504, 1500.3044790069107, 1, 55.06044378399383, 110, 30582,                                         30582, 47.097015380859375, 125.5413589477539
505, -2424.680058002472, 2, 15.99302837997675, 32, 30614,                                         30614, 51.32887268066406, 124.18182373046875
506, 2385.6127315461636, 1, 17.55569699400803, 35, 30649,                                         30649, 41.357200622558594, 125.70008087158203
507, 2299.1491533517838, 1, 21.022215867997147, 42, 30691,                                         30691, 39.07950210571289, 123.84623718261719
508, -2223.191674232483, 2, 15.508124822983518, 31, 30722,                                         30722, 61.5450553894043, 129.861328125
509, 2364.759020447731, 1, 14.981349880021298, 30, 30752,                                         30752, 52.203857421875, 123.71469116210938
510, 2371.6317300349474, 1, 17.519053914002143, 35, 30787,                                         30787, 49.00775146484375, 124.6847915649414
511, -3527.8354530334473, 2, 18.487256940017687, 37, 30824,                                         30824, 49.954505920410156, 124.68653869628906
512, 2248.538783490658, 1, 28.50338776301942, 57, 30881,                                         30881, 45.36254119873047, 124.39069366455078
513, 2400.7249538600445, 1, 22.489223587006563, 45, 30926,                                         30926, 47.43448257446289, 125.99524688720703
514, 2279.970681399107, 1, 23.54182811800274, 47, 30973,                                         30973, 52.999027252197266, 122.85201263427734
515, 2352.6733984313905, 1, 34.604550967982505, 69, 31042,                                         31042, 48.55023956298828, 125.2791976928711
516, 2297.573711887002, 1, 33.602401460986584, 67, 31109,                                         31109, 49.627418518066406, 124.22704315185547
517, -2579.5121226608753, 2, 62.46903300000122, 125, 31234,                                         31234, 48.0112190246582, 125.52876281738281
518, 2208.3476653695107, 1, 19.478098335006507, 39, 31273,                                         31273, 58.43931579589844, 123.83611297607422
519, -1264.3317890167236, 5, 15.487726580991875, 31, 31304,                                         31304, 55.24189376831055, 126.52813720703125
520, 1964.1832279264927, 1, 39.00930238000001, 78, 31382,                                         31382, 51.162872314453125, 124.26619720458984
521, 2168.955030919984, 1, 23.026466679992154, 46, 31428,                                         31428, 49.50649642944336, 125.8305892944336
522, -2346.555774450302, 2, 15.475253763986984, 31, 31459,                                         31459, 41.29961013793945, 125.74816131591797
523, 2368.419107172638, 1, 22.03883183200378, 44, 31503,                                         31503, 50.74176025390625, 123.20301055908203
524, 2066.5324830412865, 1, 26.52270800000406, 53, 31556,                                         31556, 48.23720932006836, 124.6433334350586
525, 2185.00908356905, 1, 15.055486326018581, 30, 31586,                                         31586, 50.52534866333008, 125.8603286743164
526, 1919.2722027301788, 1, 36.17665771101019, 72, 31658,                                         31658, 52.2727165222168, 121.69452667236328
527, -2756.9942269921303, 2, 19.043792840995593, 38, 31696,                                         31696, 44.63890838623047, 122.65118408203125
528, 2344.9806985259056, 1, 24.11513472700608, 48, 31744,                                         31744, 51.99336242675781, 123.8051986694336
529, -3005.3470529913902, 2, 48.19638760702219, 96, 31840,                                         31840, 50.727664947509766, 122.80511474609375
530, 1873.6617115139961, 1, 21.573255241994048, 43, 31883,                                         31883, 42.13118362426758, 122.72272491455078
531, 2242.5732264127582, 1, 15.056221212027594, 30, 31913,                                         31913, 53.37289047241211, 123.6566390991211
532, 1894.2259532175958, 1, 25.58740987800411, 51, 31964,                                         31964, 45.458343505859375, 123.75438690185547
533, -2275.0648564100266, 2, 18.57165719300974, 37, 32001,                                         32001, 49.72697448730469, 122.97421264648438
534, 2213.5448401868343, 1, 25.98010923198308, 52, 32053,                                         32053, 56.46590042114258, 122.29867553710938
535, -2668.0256466269493, 2, 35.41389237999101, 71, 32124,                                         32124, 53.307838439941406, 121.4478988647461
536, 2350.0548352748156, 1, 17.029617472027894, 34, 32158,                                         32158, 54.57136535644531, 121.9315414428711
537, 1935.7903496082872, 1, 44.14020625202102, 88, 32246,                                         32246, 46.20125961303711, 124.23235321044922
538, 2378.934201195836, 1, 32.594096507004, 65, 32311,                                         32311, 42.82793045043945, 125.52002716064453
539, 2354.574727766216, 1, 25.00437434599735, 50, 32361,                                         32361, 42.74065399169922, 122.49573516845703
540, 1556.08762291912, 1, 63.25247152100201, 126, 32487,                                         32487, 44.09108352661133, 124.0830078125
541, 2297.030226126313, 1, 39.95985956900404, 80, 32567,                                         32567, 43.50279998779297, 125.88548278808594
542, 2284.1556336283684, 1, 24.019084645988187, 48, 32615,                                         32615, 56.08757400512695, 125.50060272216797
543, 2397.8100774139166, 1, 15.007853173010517, 30, 32645,                                         32645, 46.6834831237793, 121.4715576171875
544, -597.0407390594482, 5, 15.037971936020767, 30, 32675,                                         32675, 51.04047775268555, 122.6665267944336
545, 2263.975730717182, 1, 26.984362865012372, 54, 32729,                                         32729, 49.37592315673828, 121.12259674072266
546, -2652.970482110977, 2, 19.56438766399515, 39, 32768,                                         32768, 48.917762756347656, 124.38322448730469
547, 2176.8308439552784, 1, 31.545119257993065, 63, 32831,                                         32831, 52.364437103271484, 122.85551452636719
548, 1807.0276871919632, 1, 23.620630743011134, 47, 32878,                                         32878, 48.98578643798828, 122.7571792602539
549, 1295.0835589170456, 1, 25.595325622009113, 51, 32929,                                         32929, 42.8424186706543, 120.71255493164062
550, 2309.220592327416, 1, 16.005768893985078, 32, 32961,                                         32961, 53.38027572631836, 125.1161117553711
551, 1594.1981278657913, 1, 29.501296967995586, 59, 33020,                                         33020, 48.15922164916992, 121.74820709228516
552, -2349.910431444645, 2, 27.536982610006817, 55, 33075,                                         33075, 57.4862174987793, 121.47712707519531
553, 2405.517381295562, 1, 19.47937024998828, 39, 33114,                                         33114, 46.49387741088867, 121.61002349853516
554, -2489.0138376951218, 2, 21.054884846002096, 42, 33156,                                         33156, 47.72135925292969, 120.88832092285156
555, 2377.862499475479, 1, 24.03581549099181, 48, 33204,                                         33204, 44.20329284667969, 125.2534408569336
556, -2408.449513077736, 2, 35.001345295022475, 70, 33274,                                         33274, 51.2121696472168, 122.71173095703125
557, 2422.359841480851, 1, 18.56247219501529, 37, 33311,                                         33311, 50.44464874267578, 126.1759033203125
558, -3415.766104698181, 2, 21.536720153992064, 43, 33354,                                         33354, 52.03370666503906, 122.21759033203125
559, 2092.7094227671623, 1, 29.00630157798878, 58, 33412,                                         33412, 48.541900634765625, 123.80382537841797
560, 2402.6592915058136, 1, 15.12925419799285, 30, 33442,                                         33442, 56.888877868652344, 120.85707092285156
561, -2708.988560795784, 2, 16.495529980020365, 33, 33475,                                         33475, 41.80243682861328, 122.41378784179688
562, 2408.823030024767, 1, 15.530286335997516, 31, 33506,                                         33506, 67.82135772705078, 121.1131820678711
563, -3269.6083211898804, 2, 16.551003733999096, 33, 33539,                                         33539, 37.163360595703125, 118.6846923828125
564, 2329.129723623395, 1, 29.011543934000656, 58, 33597,                                         33597, 55.122047424316406, 125.27874755859375
565, 2427.4238475803286, 1, 20.128437003993895, 40, 33637,                                         33637, 53.478233337402344, 124.29893493652344
566, 2433.0861785523593, 1, 18.160662317997776, 36, 33673,                                         33673, 48.113807678222656, 124.01081085205078
567, 2087.6870041564107, 1, 42.53952607300016, 85, 33758,                                         33758, 48.09154510498047, 121.26484680175781
568, 2046.3170716948807, 1, 31.084559002018068, 62, 33820,                                         33820, 49.403385162353516, 122.39618682861328
569, -2528.218261152506, 2, 27.588296875997912, 55, 33875,                                         33875, 51.25608444213867, 123.0546875
570, 1584.544607102871, 1, 30.06007574198884, 60, 33935,                                         33935, 51.41307067871094, 121.2418441772461
571, 1467.9100673217326, 1, 51.014573332009604, 102, 34037,                                         34037, 50.49249267578125, 120.45252990722656
572, 2109.4254152029753, 1, 35.05811426998116, 70, 34107,                                         34107, 53.586334228515625, 122.15737915039062
573, -2499.161943733692, 2, 19.060991900012596, 38, 34145,                                         34145, 53.4743766784668, 122.27032470703125
574, -2217.1404368281364, 2, 18.56249615098932, 37, 34182,                                         34182, 53.57094192504883, 121.81230163574219
575, 2370.536052286625, 1, 19.023476084024878, 38, 34220,                                         34220, 50.6202392578125, 122.10594177246094
576, -3767.793709039688, 2, 29.036656764015788, 58, 34278,                                         34278, 57.511817932128906, 120.408447265625
577, 2418.8732311576605, 1, 15.549418959009927, 31, 34309,                                         34309, 45.28818893432617, 122.59112548828125
578, 2276.2422709011007, 1, 38.5876951040118, 77, 34386,                                         34386, 50.21376037597656, 122.29932403564453
579, -2730.3410729169846, 2, 23.57357419197797, 47, 34433,                                         34433, 45.79763412475586, 119.65723419189453
580, 2380.5934040546417, 1, 17.9672738390218, 36, 34469,                                         34469, 49.57470703125, 118.44525909423828
581, -2825.0999727249146, 2, 26.515011134004453, 53, 34522,                                         34522, 61.8731575012207, 122.86573028564453
582, 2393.3966411203146, 1, 16.479947862011613, 33, 34555,                                         34555, 44.760719299316406, 119.24703216552734
583, 1573.0305139422417, 1, 23.61256671900628, 47, 34602,                                         34602, 54.28569793701172, 118.96070098876953
584, 2404.7957572340965, 1, 19.5859559699893, 39, 34641,                                         34641, 56.570838928222656, 122.21800994873047
585, 2323.2724957466125, 1, 23.59541592100868, 47, 34688,                                         34688, 44.829139709472656, 121.32066345214844
586, -2352.5196647047997, 2, 33.03382752399193, 66, 34754,                                         34754, 45.93513107299805, 118.01779174804688
587, -2662.910584628582, 2, 17.51867854798911, 35, 34789,                                         34789, 48.9636116027832, 118.75464630126953
588, -2784.248864889145, 2, 25.61050053901272, 51, 34840,                                         34840, 48.39302444458008, 119.12718963623047
589, 2194.7303235940635, 1, 24.984766912995838, 50, 34890,                                         34890, 50.70634460449219, 122.84025573730469
590, 2103.5390273332596, 1, 52.048400155006675, 104, 34994,                                         34994, 49.27411651611328, 120.66960144042969
591, 1902.8530575648183, 1, 37.53108853902086, 75, 35069,                                         35069, 51.52950668334961, 116.78633117675781
592, 2270.6869699954987, 1, 41.01297524300753, 82, 35151,                                         35151, 48.68772506713867, 121.47021484375
593, -626.0902883410454, 5, 15.142910727998242, 30, 35181,                                         35181, 37.683387756347656, 118.3273696899414
594, 2260.472586095333, 1, 29.585084659978747, 59, 35240,                                         35240, 45.632930755615234, 115.97309112548828
595, 2193.5531773865223, 1, 39.99510321000707, 80, 35320,                                         35320, 51.974403381347656, 121.29173278808594
596, -1697.016318678856, 5, 36.0247850290034, 72, 35392,                                         35392, 45.734283447265625, 118.68036651611328
597, 2452.570132687688, 1, 15.029970723990118, 30, 35422,                                         35422, 56.041038513183594, 121.86652374267578
598, 2136.3558538258076, 1, 32.991015398001764, 66, 35488,                                         35488, 48.47554016113281, 119.63290405273438
599, -2591.058319091797, 2, 33.55544050698518, 67, 35555,                                         35555, 51.69149398803711, 117.95398712158203
600, 2380.204816222191, 1, 25.560058560979087, 51, 35606,                                         35606, 46.47951126098633, 119.17108917236328
601, 1982.6920589208603, 1, 52.60232077300316, 105, 35711,                                         35711, 55.039852142333984, 119.6352767944336
602, 1194.2541527748108, 1, 27.0696364309988, 54, 35765,                                         35765, 55.17472839355469, 117.14765167236328
603, -2717.538652420044, 2, 21.525775351998163, 43, 35808,                                         35808, 51.6037483215332, 121.71939849853516
604, 2215.462277546525, 1, 24.477899276011158, 49, 35857,                                         35857, 52.45665740966797, 118.62438201904297
605, 2173.3714558200445, 1, 31.13196217501536, 62, 35919,                                         35919, 56.86507797241211, 118.44978332519531
606, 2264.818993330002, 1, 33.020377064996865, 66, 35985,                                         35985, 52.49287414550781, 117.49520111083984
607, 2007.9593816548586, 1, 44.61484963799012, 89, 36074,                                         36074, 43.94632339477539, 117.22748565673828
608, -2778.9491489231586, 2, 35.512620524008526, 71, 36145,                                         36145, 48.646724700927734, 121.15628814697266
609, 2363.335302963853, 1, 25.50104915499105, 51, 36196,                                         36196, 42.453575134277344, 118.65918731689453
610, -2359.438474416733, 2, 40.006317799998214, 80, 36276,                                         36276, 45.182044982910156, 117.6852035522461
611, 2272.708995580673, 1, 16.516011868981877, 33, 36309,                                         36309, 48.08074951171875, 116.11365509033203
612, 2208.5674045570195, 1, 17.072929373010993, 34, 36343,                                         36343, 47.31021499633789, 120.1564712524414
613, 2400.812209650874, 1, 25.977513298013946, 52, 36395,                                         36395, 44.26002883911133, 115.32115173339844
614, -2940.925511381589, 2, 51.46676010801457, 103, 36498,                                         36498, 50.136348724365234, 117.13749694824219
615, 1951.9798595905304, 1, 26.015937293996103, 52, 36550,                                         36550, 48.86028289794922, 116.49436950683594
616, 2060.8876816630363, 1, 22.473715696978616, 45, 36595,                                         36595, 46.98793029785156, 114.46821594238281
617, 2404.3266862630844, 1, 18.04238787101349, 36, 36631,                                         36631, 47.55224609375, 116.35726165771484
618, 2227.7937099188566, 1, 49.080671122006606, 98, 36729,                                         36729, 51.81310272216797, 115.71581268310547
619, 2100.79332113266, 1, 46.98607903701486, 94, 36823,                                         36823, 50.20954132080078, 117.5892333984375
620, 2366.011149227619, 1, 21.052809371001786, 42, 36865,                                         36865, 51.90157699584961, 115.71318054199219
621, 2414.351822167635, 1, 19.52741450499161, 39, 36904,                                         36904, 53.2126579284668, 114.52130889892578
622, 2329.613278195262, 1, 30.594471631018678, 61, 36965,                                         36965, 54.11091995239258, 116.31380462646484
